episode,reward,success,steps,epsilon,avg100
189,-1499.5,0,300,0.5667413768272211,-1679.665
190,-1498.5,0,300,0.5650411526967395,-1673.545
191,-1534.0,0,300,0.5633460292386493,-1665.55
192,-1230.0,1,288,0.5616559911509333,-1658.98
193,-1745.0,0,300,0.5599710231774805,-1661.17
194,-1231.5,0,300,0.5582911101079481,-1656.265
195,-1554.5,0,300,0.5566162367776242,-1652.495
196,-1233.0,1,287,0.5549463880672914,-1646.47
197,-1429.0,0,300,0.5532815489030894,-1639.54
198,-1528.0,0,300,0.5516217042563801,-1637.205
199,-1430.5,0,300,0.549966839143611,-1630.85
200,-1290.5,0,300,0.5483169386261801,-1626.07
201,-1475.5,0,300,0.5466719878103016,-1623.575
202,-1287.5,0,300,0.5450319718468707,-1617.445
203,-1495.0,0,300,0.5433968759313301,-1615.735
204,-1334.0,0,300,0.5417666853035361,-1606.11
205,-1261.5,0,300,0.5401413852476254,-1597.455
206,-146.0,1,100,0.5385209610918825,-1581.825
207,-1283.5,0,300,0.5369053982086068,-1574.335
208,-1243.5,0,300,0.535294682013981,-1572.81
209,-1791.5,0,300,0.5336887979679391,-1571.73
210,-672.0,1,201,0.5320877315740353,-1558.33
211,-1275.0,0,300,0.5304914683793133,-1553.18
212,-1294.0,0,300,0.5288999939741753,-1548.085
213,-1368.0,0,300,0.5273132939922528,-1542.21
214,-425.0,1,150,0.525731354110276,-1528.56
215,-1537.5,0,300,0.5241541600479452,-1525.595
216,-1305.5,0,300,0.5225816975678014,-1512.4
217,-1580.0,0,300,0.521013952475098,-1510.685
218,-1389.5,0,300,0.5194509106176727,-1503.685
219,-667.0,1,210,0.5178925578858197,-1494.4
220,-1431.5,0,300,0.5163388802121622,-1491.625
221,-1201.0,0,300,0.5147898635715258,-1487.36
222,-746.0,1,194,0.5132454939808112,-1475.675
223,-1414.0,0,300,0.5117057574988688,-1472.88
224,-1596.5,0,300,0.5101706402263723,-1466.995
225,-1421.5,0,300,0.5086401283056932,-1459.99
226,-1253.0,0,300,0.5071142079207761,-1453.67
227,-1301.5,0,300,0.5055928652970137,-1449.545
228,-1499.0,0,300,0.5040760867011227,-1445.835
229,-1376.5,0,300,0.5025638584410194,-1440.59
230,-575.0,1,172,0.5010561668656963,-1428.405
231,-1565.5,0,300,0.49955299836509925,-1429.59
232,-1109.0,0,300,0.49805433937000393,-1420.855
233,-1267.5,0,300,0.4965601763518939,-1415.315
234,-960.5,0,300,0.49507049582283824,-1409.87
235,-1206.0,0,300,0.49358528433536975,-1404.405
236,-431.0,1,171,0.49210452848236363,-1394.425
237,-1193.5,0,300,0.49062821489691655,-1389.57
238,-1440.5,0,300,0.4891563302522258,-1389.205
239,-1505.5,0,300,0.48768886126146915,-1385.51
240,-1294.0,0,300,0.48622579467768473,-1381.285
241,-902.0,1,252,0.4847671172936517,-1374.7
242,-1496.0,0,300,0.4833128159417707,-1372.11
243,-1449.5,0,300,0.4818628774939454,-1374.845
244,-1337.0,0,300,0.48041728886146357,-1372.035
245,-75.0,1,78,0.4789760369948792,-1361.585
246,-1477.5,0,300,0.47753910888389456,-1357.3
247,-1516.5,0,300,0.4761064915572429,-1354.44
248,-982.5,0,300,0.4746781720825711,-1349.715
249,-1276.0,0,300,0.4732541375663234,-1345.895
250,-524.0,1,180,0.4718343751536244,-1335.13
251,-535.0,1,183,0.47041887202816357,-1329.08
252,-1298.0,0,300,0.4690076154120791,-1320.86
253,-651.0,1,222,0.46760059256584285,-1309.495
254,-1131.0,0,300,0.4661977907881453,-1303.435
255,-1521.0,0,300,0.4647991974157809,-1298.93
256,-1158.0,0,300,0.46340479982353355,-1293.93
257,-1522.5,0,300,0.46201458542406293,-1291.77
258,-1206.0,0,300,0.4606285416677907,-1290.815
259,-94.0,1,75,0.45924665604278736,-1278.155
260,-361.0,1,130,0.457868916074659,-1266.01
261,-456.0,1,136,0.45649530932643506,-1256.065
262,-1235.0,0,300,0.45512582339845575,-1247.225
263,-1087.5,0,300,0.45376044592826037,-1244.42
264,-856.5,0,300,0.4523991645904756,-1234.235
265,-1115.5,0,300,0.45104196709670413,-1231.86
