episode,reward,success,steps,epsilon,avg100
247,-1052.0,1,254,0.4761064915572429,-931.61
248,-316.0,1,135,0.4746781720825711,-916.425
249,-341.0,1,151,0.4732541375663234,-903.92
250,-481.0,1,149,0.4718343751536244,-896.26
251,-211.0,1,111,0.47041887202816357,-878.95
252,-1031.0,1,276,0.4690076154120791,-879.42
253,-74.0,1,89,0.46760059256584285,-869.36
254,-585.0,1,165,0.4661977907881453,-864.89
255,-192.0,1,136,0.4647991974157809,-857.89
256,-362.0,1,120,0.46340479982353355,-844.81
257,-137.0,1,96,0.46201458542406293,-828.82
258,-562.0,1,136,0.4606285416677907,-825.4
259,-586.0,1,171,0.45924665604278736,-819.72
260,-331.0,1,132,0.457868916074659,-811.72
261,-460.0,1,127,0.45649530932643506,-803.84
262,-282.0,1,116,0.45512582339845575,-785.41
263,-362.0,1,109,0.45376044592826037,-783.5
264,-218.0,1,87,0.4523991645904756,-772.21
265,-383.0,1,114,0.45104196709670413,-760.27
266,-367.0,1,126,0.449688841195414,-749.43
267,-602.0,1,209,0.4483397746718278,-749.56
268,-410.0,1,132,0.4469947553478123,-745.95
269,-208.0,1,109,0.44565377108176885,-734.78
270,-289.0,1,126,0.44431680976852356,-730.32
271,-1274.0,0,300,0.44298385933921797,-733.55
272,-457.0,1,157,0.4416549077612003,-723.97
273,-410.0,1,151,0.4403299430379167,-712.29
274,-379.0,1,138,0.43900895320880295,-709.83
275,-99.0,1,94,0.43769192634917653,-693.935
276,-478.0,1,132,0.436378850570129,-695.995
277,-179.0,1,102,0.4350697140184186,-684.125
278,-100.0,1,79,0.43376450487636337,-679.585
279,-927.0,1,282,0.43246321136173427,-675.91
280,-323.0,1,111,0.43116582172764906,-675.41
281,-325.0,1,111,0.42987232426246613,-669.63
282,-430.0,1,139,0.42858270728967873,-670.61
283,-731.0,1,242,0.4272969591678097,-667.4
284,-274.0,1,116,0.4260150682903063,-658.95
285,-338.0,1,181,0.4247370230854354,-657.85
286,-702.0,1,180,0.4234628120161791,-654.86
287,-405.0,1,151,0.42219242358013054,-646.61
288,-378.0,1,138,0.4209258463093902,-642.21
289,-399.0,1,126,0.419663068770462,-631.045
290,-189.0,1,91,0.4184040795641506,-628.795
291,-132.0,1,114,0.41714886732545814,-613.915
292,-105.0,1,83,0.41589742072348174,-607.475
293,-514.0,1,194,0.4146497284613113,-606.855
294,-276.0,1,99,0.41340577927592737,-605.585
295,-388.0,1,131,0.41216556193809956,-593.55
296,-223.0,1,134,0.41092906525228523,-589.21
297,-80.0,1,91,0.40969627805652836,-583.32
298,-330.0,1,134,0.40846718922235875,-571.43
299,-216.0,1,111,0.40724178765469166,-568.05
300,-725.0,1,239,0.4060200622917276,-561.265
301,-185.0,1,102,0.4048020021048524,-555.355
302,-259.0,1,145,0.40358759609853784,-546.375
303,-297.0,1,143,0.4023768333102422,-544.365
304,-106.0,1,83,0.4011697028103115,-537.855
305,-379.0,1,140,0.3999661937018806,-535.725
306,-315.0,1,137,0.39876629512077494,-533.795
307,-412.0,1,129,0.3975699962354126,-525.395
308,-240.0,1,103,0.3963772862467064,-518.895
309,-173.0,1,122,0.39518815438796623,-515.755
310,-117.0,1,95,0.3940025899248023,-510.665
311,-468.0,1,165,0.3928205821550279,-501.515
312,-192.0,1,123,0.39164212040856283,-486.245
313,-118.0,1,82,0.39046719404733715,-482.025
314,-248.0,1,109,0.38929579246519513,-476.125
315,-520.0,1,177,0.38812790508779954,-467.935
316,-115.0,1,108,0.38696352137253615,-460.475
317,-343.0,1,183,0.38580263080841853,-455.185
318,-145.0,1,85,0.3846452229159933,-451.485
319,-205.0,1,107,0.3834912872472453,-448.825
320,-191.0,1,93,0.3823408133855036,-446.025
321,-899.5,0,300,0.38119379094534706,-449.33
322,-151.0,1,91,0.380050209572511,-437.255
323,-163.0,1,103,0.3789100589437935,-424.89
324,-57.0,1,75,0.3777733287669621,-421.94
325,-597.0,1,230,0.37664000878066123,-423.77
326,-148.0,1,104,0.37551008875431924,-419.93
